tag,family,topology,seed,pitch,depth,wall,paint_frac,paint_mm,deep_until,shallow,deep,aspect,tip_frac,samples,theta,rho,params_json
HC_p10.0_d30.0_w0.08_f015_s101,topo,honeycomb,101,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,40.0,0.0038206097669899464,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.08_f015_s102,topo,honeycomb,102,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,0.0,0.0013436360750347376,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.08_f015_s102,topo,honeycomb,102,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,-20.0,0.002603600500151515,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.08_f015_s102,topo,honeycomb,102,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,-40.0,0.003950321115553379,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.08_f015_s102,topo,honeycomb,102,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,20.0,0.002517618704587221,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.08_f015_s102,topo,honeycomb,102,10.0,30.0,0.08,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.016,128,40.0,0.003876751521602273,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p10.0_d30.0_w0.12_f015_s23,topo,honeycomb,23,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,0.0,0.0013998617650941014,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s23,topo,honeycomb,23,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-20.0,0.0024968881625682116,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s23,topo,honeycomb,23,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-40.0,0.003861416596919298,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s23,topo,honeycomb,23,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,20.0,0.002581570763140917,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s23,topo,honeycomb,23,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,40.0,0.0038584466092288494,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s101,topo,honeycomb,101,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,0.0,0.001402011839672923,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s101,topo,honeycomb,101,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-20.0,0.0025817493442445993,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s101,topo,honeycomb,101,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-40.0,0.0038850486744195223,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s101,topo,honeycomb,101,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,20.0,0.002626487286761403,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s101,topo,honeycomb,101,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,40.0,0.0038536381907761097,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s102,topo,honeycomb,102,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,0.0,0.0014015738852322102,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s102,topo,honeycomb,102,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-20.0,0.002657109871506691,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s102,topo,honeycomb,102,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,-40.0,0.003986995201557875,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s102,topo,honeycomb,102,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,20.0,0.002566962270066142,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.12_f015_s102,topo,honeycomb,102,10.0,30.0,0.12,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.024,128,40.0,0.003909542690962553,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.12, ""wall_top"": 0.12}}"
HC_p10.0_d30.0_w0.20_f015_s23,topo,honeycomb,23,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,0.0,0.0015228459378704429,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s23,topo,honeycomb,23,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-20.0,0.0026004607789218426,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s23,topo,honeycomb,23,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-40.0,0.003928238991647959,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s23,topo,honeycomb,23,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,20.0,0.0026877501513808966,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s23,topo,honeycomb,23,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,40.0,0.003929375670850277,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s101,topo,honeycomb,101,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,0.0,0.0015208363765850663,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s101,topo,honeycomb,101,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-20.0,0.0026837862096726894,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s101,topo,honeycomb,101,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-40.0,0.003948286175727844,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s101,topo,honeycomb,101,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,20.0,0.0027225464582443237,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s101,topo,honeycomb,101,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,40.0,0.003917281981557608,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s102,topo,honeycomb,102,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,0.0,0.0015188270481303334,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s102,topo,honeycomb,102,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-20.0,0.00276204408146441,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s102,topo,honeycomb,102,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,-40.0,0.004056259989738464,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s102,topo,honeycomb,102,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,20.0,0.0026691339444369078,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d30.0_w0.20_f015_s102,topo,honeycomb,102,10.0,30.0,0.2,0.15,4.5,29.0,musou_fit,anodised_hi,3.0,0.04,128,40.0,0.003985089715570211,"{""depth"": 30.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p10.0_d40.0_w0.03_f015_s23,topo,honeycomb,23,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,0.0,0.0009571926202625036,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s23,topo,honeycomb,23,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-20.0,0.002014003461226821,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s23,topo,honeycomb,23,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-40.0,0.0029655974358320236,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s23,topo,honeycomb,23,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,20.0,0.00201809243299067,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s23,topo,honeycomb,23,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,40.0,0.0028861823957413435,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s101,topo,honeycomb,101,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,0.0,0.0009416259126737714,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s101,topo,honeycomb,101,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-20.0,0.0020254822447896004,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s101,topo,honeycomb,101,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-40.0,0.002901081694290042,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s101,topo,honeycomb,101,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,20.0,0.00204092962667346,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s101,topo,honeycomb,101,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,40.0,0.002872214885428548,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s102,topo,honeycomb,102,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,0.0,0.0009350373293273151,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s102,topo,honeycomb,102,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-20.0,0.0020013449247926474,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s102,topo,honeycomb,102,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,-40.0,0.0028631368186324835,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s102,topo,honeycomb,102,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,20.0,0.001955867512151599,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.03_f015_s102,topo,honeycomb,102,10.0,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.006,128,40.0,0.0027858756948262453,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p10.0_d40.0_w0.05_f015_s23,topo,honeycomb,23,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,0.0,0.0009877604898065329,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s23,topo,honeycomb,23,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,-20.0,0.0020378625486046076,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s23,topo,honeycomb,23,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,-40.0,0.002986134262755513,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s23,topo,honeycomb,23,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,20.0,0.0020453196484595537,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s23,topo,honeycomb,23,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,40.0,0.0029069415759295225,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s101,topo,honeycomb,101,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,0.0,0.0009737153886817396,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s101,topo,honeycomb,101,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,-20.0,0.0020488037262111902,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s101,topo,honeycomb,101,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,-40.0,0.002923267427831888,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p10.0_d40.0_w0.05_f015_s101,topo,honeycomb,101,10.0,40.0,0.05,0.15,6.0,39.0,musou_fit,anodised_hi,4.0,0.01,128,20.0,0.002067888155579567,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 10.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
